CMDLINE /Users/georgeanton/Desktop/Interviews/blogs/advanced_concepts/python_concepts/venv/bin/python3.10 particle.py
MEM 73.832031 1676512544.9069
MEM 73.832031 1676512545.0096
MEM 73.832031 1676512545.1123
MEM 73.832031 1676512545.2142
MEM 73.832031 1676512545.3153
MEM 73.832031 1676512545.4155
MEM 73.832031 1676512545.5198
MEM 73.832031 1676512545.6246
MEM 73.832031 1676512545.7252
MEM 73.832031 1676512545.8291
MEM 73.832031 1676512545.9318
MEM 73.832031 1676512546.0337
MEM 73.832031 1676512546.1339
MEM 73.832031 1676512546.2361
MEM 73.832031 1676512546.3367
MEM 73.832031 1676512546.4369
MEM 73.832031 1676512546.5380
MEM 73.832031 1676512546.6473
MEM 73.832031 1676512546.7479
MEM 73.832031 1676512546.8528
MEM 73.832031 1676512546.9577
MEM 73.832031 1676512547.0593
MEM 73.832031 1676512547.1626
MEM 73.832031 1676512547.2630
MEM 73.832031 1676512547.3637
MEM 73.832031 1676512547.4641
MEM 73.832031 1676512547.5678
MEM 73.832031 1676512547.6711
MEM 73.832031 1676512547.7715
MEM 73.832031 1676512547.8745
MEM 73.832031 1676512547.9786
MEM 73.832031 1676512548.0803
MEM 73.832031 1676512548.1808
MEM 73.832031 1676512548.2859
MEM 73.832031 1676512548.3883
MEM 73.832031 1676512548.4929
MEM 73.832031 1676512548.5970
MEM 73.832031 1676512548.7010
MEM 73.832031 1676512548.8011
MEM 73.832031 1676512548.9057
MEM 73.832031 1676512549.0078
MEM 73.832031 1676512549.1088
MEM 73.832031 1676512549.2118
MEM 73.832031 1676512549.3151
MEM 73.832031 1676512549.4164
MEM 73.832031 1676512549.5172
MEM 73.832031 1676512549.6200
MEM 73.832031 1676512549.7237
MEM 73.832031 1676512549.8251
MEM 73.832031 1676512549.9292
MEM 73.832031 1676512550.0310
MEM 73.832031 1676512550.1337
MEM 73.832031 1676512550.2370
MEM 73.832031 1676512550.3391
MEM 73.832031 1676512550.4433
MEM 73.832031 1676512550.5458
MEM 73.832031 1676512550.6499
MEM 73.832031 1676512550.7502
MEM 73.832031 1676512550.8523
MEM 73.832031 1676512550.9573
MEM 73.832031 1676512551.0618
MEM 73.832031 1676512551.1630
MEM 73.832031 1676512551.2667
MEM 73.832031 1676512551.3716
MEM 73.832031 1676512551.4758
MEM 73.832031 1676512551.5769
MEM 73.832031 1676512551.6816
MEM 73.832031 1676512551.7818
MEM 73.832031 1676512551.8840
MEM 73.832031 1676512551.9865
MEM 73.832031 1676512552.0866
MEM 73.832031 1676512552.1887
MEM 73.832031 1676512552.2933
MEM 73.832031 1676512552.3970
MEM 73.832031 1676512552.4980
MEM 73.832031 1676512552.6007
MEM 73.832031 1676512552.7059
MEM 73.832031 1676512552.8081
MEM 73.832031 1676512552.9127
MEM 73.832031 1676512553.0153
MEM 73.832031 1676512553.1196
MEM 73.832031 1676512553.2231
MEM 73.832031 1676512553.3267
MEM 73.832031 1676512553.4284
MEM 73.832031 1676512553.5296
MEM 73.832031 1676512553.6312
MEM 73.832031 1676512553.7340
MEM 73.832031 1676512553.8386
MEM 73.832031 1676512553.9429
MEM 73.832031 1676512554.0441
MEM 73.832031 1676512554.1458
MEM 73.832031 1676512554.2464
MEM 73.832031 1676512554.3475
MEM 73.832031 1676512554.4492
MEM 73.832031 1676512554.5497
MEM 73.832031 1676512554.6519
MEM 73.832031 1676512554.7570
MEM 73.832031 1676512554.8619
MEM 73.832031 1676512554.9666
MEM 73.832031 1676512555.0670
MEM 73.832031 1676512555.1697
MEM 73.832031 1676512555.2736
MEM 73.832031 1676512555.3737
MEM 73.832031 1676512555.4741
MEM 73.832031 1676512555.5773
MEM 73.832031 1676512555.6775
MEM 73.832031 1676512555.7797
MEM 73.832031 1676512555.8808
MEM 73.832031 1676512555.9845
MEM 73.832031 1676512556.0876
MEM 73.832031 1676512556.1890
MEM 73.832031 1676512556.2939
MEM 73.832031 1676512556.3977
MEM 73.832031 1676512556.5018
MEM 73.832031 1676512556.6053
MEM 73.832031 1676512556.7071
MEM 73.832031 1676512556.8078
MEM 73.832031 1676512556.9102
MEM 73.832031 1676512557.0150
MEM 73.832031 1676512557.1187
MEM 73.832031 1676512557.2195
MEM 73.832031 1676512557.3231
MEM 73.832031 1676512557.4256
MEM 73.832031 1676512557.5298
MEM 73.832031 1676512557.6349
MEM 73.832031 1676512557.7391
MEM 73.832031 1676512557.8430
MEM 73.832031 1676512557.9462
MEM 73.832031 1676512558.0491
MEM 73.832031 1676512558.1539
MEM 73.832031 1676512558.2580
MEM 73.832031 1676512558.3628
MEM 73.832031 1676512558.4656
MEM 73.832031 1676512558.5692
MEM 73.832031 1676512558.6732
MEM 73.832031 1676512558.7778
MEM 73.832031 1676512558.8813
MEM 73.832031 1676512558.9858
MEM 73.832031 1676512559.0907
MEM 73.832031 1676512559.1938
MEM 73.832031 1676512559.2985
MEM 73.832031 1676512559.4027
MEM 73.832031 1676512559.5071
MEM 73.832031 1676512559.6116
MEM 73.832031 1676512559.7166
MEM 73.832031 1676512559.8202
MEM 73.832031 1676512559.9224
MEM 73.832031 1676512560.0271
MEM 73.832031 1676512560.1294
MEM 73.832031 1676512560.2332
MEM 73.832031 1676512560.3375
MEM 73.832031 1676512560.4415
MEM 73.832031 1676512560.5448
MEM 73.832031 1676512560.6463
MEM 73.832031 1676512560.7507
MEM 73.832031 1676512560.8519
MEM 73.832031 1676512560.9565
MEM 73.832031 1676512561.0590
MEM 73.832031 1676512561.1631
MEM 73.832031 1676512561.2634
MEM 73.832031 1676512561.3638
MEM 73.832031 1676512561.4683
MEM 73.832031 1676512561.5727
MEM 73.832031 1676512561.6738
MEM 73.832031 1676512561.7784
MEM 73.832031 1676512561.8818
MEM 73.832031 1676512561.9863
MEM 73.832031 1676512562.0899
MEM 73.832031 1676512562.1938
MEM 73.832031 1676512562.2971
MEM 73.832031 1676512562.4013
MEM 73.832031 1676512562.5058
MEM 73.832031 1676512562.6091
MEM 73.832031 1676512562.7131
MEM 73.832031 1676512562.8178
MEM 73.832031 1676512562.9230
MEM 73.832031 1676512563.0262
MEM 73.832031 1676512563.1306
MEM 73.832031 1676512563.2339
MEM 73.832031 1676512563.3376
MEM 73.832031 1676512563.4418
MEM 73.832031 1676512563.5456
MEM 73.832031 1676512563.6499
MEM 73.832031 1676512563.7530
MEM 73.832031 1676512563.8574
MEM 73.832031 1676512563.9616
MEM 73.832031 1676512564.0656
MEM 73.832031 1676512564.1699
MEM 73.832031 1676512564.2739
MEM 73.832031 1676512564.3784
MEM 73.832031 1676512564.4813
MEM 73.832031 1676512564.5852
MEM 73.832031 1676512564.6894
MEM 73.832031 1676512564.7936
MEM 73.832031 1676512564.8973
MEM 73.832031 1676512564.9976
MEM 73.832031 1676512565.0987
MEM 73.832031 1676512565.2031
MEM 73.832031 1676512565.3076
MEM 73.832031 1676512565.4108
MEM 73.832031 1676512565.5140
MEM 73.832031 1676512565.6170
MEM 73.832031 1676512565.7219
MEM 73.832031 1676512565.8251
MEM 73.832031 1676512565.9293
MEM 73.832031 1676512566.0340
MEM 73.832031 1676512566.1387
MEM 73.832031 1676512566.2438
MEM 73.832031 1676512566.3476
MEM 73.832031 1676512566.4527
MEM 73.832031 1676512566.5572
MEM 73.832031 1676512566.6581
MEM 73.832031 1676512566.7632
MEM 73.832031 1676512566.8644
MEM 73.832031 1676512566.9668
MEM 73.832031 1676512567.0680
MEM 73.832031 1676512567.1699
MEM 73.832031 1676512567.2730
MEM 73.832031 1676512567.3774
MEM 73.832031 1676512567.4815
MEM 73.832031 1676512567.5851
MEM 73.832031 1676512567.6894
MEM 73.832031 1676512567.7938
MEM 73.832031 1676512567.8974
MEM 73.832031 1676512568.0019
MEM 73.832031 1676512568.1055
MEM 73.832031 1676512568.2097
MEM 73.832031 1676512568.3132
MEM 73.832031 1676512568.4173
MEM 73.832031 1676512568.5217
MEM 73.832031 1676512568.6267
MEM 73.832031 1676512568.7306
MEM 73.832031 1676512568.8343
MEM 73.832031 1676512568.9377
MEM 73.832031 1676512569.0420
MEM 73.832031 1676512569.1459
MEM 73.832031 1676512569.2503
MEM 73.832031 1676512569.3536
MEM 73.832031 1676512569.4584
MEM 73.832031 1676512569.5635
MEM 73.832031 1676512569.6683
MEM 73.832031 1676512569.7714
MEM 73.832031 1676512569.8754
MEM 73.832031 1676512569.9799
MEM 73.832031 1676512570.0819
MEM 73.832031 1676512570.1857
MEM 73.832031 1676512570.2890
MEM 73.832031 1676512570.3932
MEM 73.832031 1676512570.4972
MEM 73.832031 1676512570.6011
MEM 73.832031 1676512570.7057
MEM 73.832031 1676512570.8094
MEM 73.832031 1676512570.9095
MEM 73.832031 1676512571.0147
MEM 73.832031 1676512571.1195
MEM 73.832031 1676512571.2229
MEM 73.832031 1676512571.3233
MEM 73.832031 1676512571.4279
MEM 73.832031 1676512571.5321
MEM 73.832031 1676512571.6361
MEM 73.832031 1676512571.7404
MEM 73.832031 1676512571.8439
MEM 73.832031 1676512571.9456
MEM 73.832031 1676512572.0463
MEM 73.832031 1676512572.1499
MEM 73.832031 1676512572.2524
MEM 73.832031 1676512572.3572
MEM 73.832031 1676512572.4673
MEM 73.832031 1676512572.5683
MEM 73.832031 1676512572.6702
MEM 73.832031 1676512572.7752
MEM 73.832031 1676512572.8775
MEM 73.832031 1676512572.9802
MEM 73.832031 1676512573.0815
MEM 73.832031 1676512573.1818
MEM 73.832031 1676512573.2827
MEM 73.832031 1676512573.3857
MEM 73.832031 1676512573.4900
MEM 73.832031 1676512573.5932
MEM 73.832031 1676512573.6977
MEM 73.832031 1676512573.8014
MEM 73.832031 1676512573.9051
MEM 73.832031 1676512574.0072
MEM 73.832031 1676512574.1080
MEM 73.832031 1676512574.2087
MEM 73.832031 1676512574.3121
MEM 73.832031 1676512574.4168
MEM 73.832031 1676512574.5210
MEM 73.832031 1676512574.6227
MEM 73.832031 1676512574.7251
MEM 73.832031 1676512574.8295
MEM 73.832031 1676512574.9339
MEM 73.832031 1676512575.0386
MEM 73.832031 1676512575.1435
MEM 73.832031 1676512575.2469
MEM 73.832031 1676512575.3516
MEM 73.832031 1676512575.4566
MEM 73.832031 1676512575.5584
MEM 73.832031 1676512575.6632
MEM 73.832031 1676512575.7640
MEM 73.832031 1676512575.8652
MEM 73.832031 1676512575.9666
MEM 73.832031 1676512576.0668
MEM 73.832031 1676512576.1689
MEM 73.832031 1676512576.2740
MEM 73.832031 1676512576.3769
MEM 73.832031 1676512576.4809
MEM 73.832031 1676512576.5837
MEM 73.832031 1676512576.6873
MEM 73.832031 1676512576.7898
MEM 73.832031 1676512576.8946
MEM 73.832031 1676512576.9994
MEM 73.832031 1676512577.1044
MEM 73.832031 1676512577.2078
MEM 73.832031 1676512577.3081
MEM 73.832031 1676512577.4105
MEM 73.832031 1676512577.5143
MEM 73.832031 1676512577.6159
MEM 73.832031 1676512577.7177
MEM 73.832031 1676512577.8194
MEM 73.832031 1676512577.9244
MEM 73.832031 1676512578.0261
MEM 73.832031 1676512578.1288
MEM 73.832031 1676512578.2307
MEM 73.832031 1676512578.3313
MEM 73.832031 1676512578.4316
MEM 73.832031 1676512578.5354
MEM 73.832031 1676512578.6369
MEM 73.832031 1676512578.7416
MEM 73.832031 1676512578.8458
MEM 73.832031 1676512578.9463
MEM 73.832031 1676512579.0485
MEM 73.832031 1676512579.1487
MEM 73.832031 1676512579.2531
MEM 73.832031 1676512579.3581
MEM 73.832031 1676512579.4592
MEM 73.832031 1676512579.5620
MEM 73.832031 1676512579.6623
MEM 73.832031 1676512579.7659
MEM 73.832031 1676512579.8705
MEM 73.832031 1676512579.9731
MEM 73.832031 1676512580.0767
MEM 73.832031 1676512580.1800
MEM 73.832031 1676512580.2822
MEM 73.832031 1676512580.3869
MEM 73.832031 1676512580.4900
MEM 73.832031 1676512580.5942
MEM 73.832031 1676512580.6958
MEM 73.832031 1676512580.7965
MEM 73.832031 1676512580.8966
MEM 73.832031 1676512580.9988
MEM 73.832031 1676512581.0994
MEM 73.832031 1676512581.2018
MEM 73.832031 1676512581.3021
MEM 73.832031 1676512581.4068
MEM 73.832031 1676512581.5115
MEM 73.832031 1676512581.6151
MEM 73.832031 1676512581.7185
MEM 73.832031 1676512581.8235
MEM 73.832031 1676512581.9284
MEM 73.832031 1676512582.0301
MEM 73.832031 1676512582.1329
MEM 73.832031 1676512582.2370
MEM 73.832031 1676512582.3405
MEM 73.832031 1676512582.4433
MEM 73.832031 1676512582.5440
MEM 73.832031 1676512582.6469
MEM 73.832031 1676512582.7470
MEM 73.832031 1676512582.8488
MEM 73.832031 1676512582.9497
MEM 73.832031 1676512583.0515
MEM 73.832031 1676512583.1566
MEM 73.832031 1676512583.2586
MEM 73.832031 1676512583.3595
MEM 73.832031 1676512583.4599
MEM 73.832031 1676512583.5648
MEM 73.832031 1676512583.6653
MEM 73.832031 1676512583.7692
MEM 73.832031 1676512583.8720
MEM 73.832031 1676512583.9759
MEM 73.832031 1676512584.0805
MEM 73.832031 1676512584.1824
MEM 73.832031 1676512584.2875
MEM 73.832031 1676512584.3898
MEM 73.832031 1676512584.4933
MEM 73.832031 1676512584.5974
MEM 73.832031 1676512584.6996
MEM 73.832031 1676512584.8042
MEM 73.832031 1676512584.9078
MEM 73.832031 1676512585.0101
MEM 73.832031 1676512585.1138
MEM 73.832031 1676512585.2168
MEM 73.832031 1676512585.3207
MEM 73.832031 1676512585.4249
MEM 73.832031 1676512585.5258
MEM 73.832031 1676512585.6309
MEM 73.832031 1676512585.7360
MEM 73.832031 1676512585.8396
MEM 73.832031 1676512585.9442
MEM 73.832031 1676512586.0492
MEM 73.832031 1676512586.1507
MEM 73.832031 1676512586.2537
MEM 73.832031 1676512586.3582
MEM 73.832031 1676512586.4618
MEM 73.832031 1676512586.5624
MEM 73.832031 1676512586.6640
MEM 73.832031 1676512586.7683
MEM 73.832031 1676512586.8696
MEM 73.832031 1676512586.9746
MEM 73.832031 1676512587.0788
MEM 73.832031 1676512587.1799
MEM 73.832031 1676512587.2809
MEM 73.832031 1676512587.3820
MEM 73.832031 1676512587.4830
MEM 73.832031 1676512587.5867
MEM 73.832031 1676512587.6901
MEM 73.832031 1676512587.7942
MEM 73.832031 1676512587.8971
MEM 73.832031 1676512588.0018
MEM 73.832031 1676512588.1062
MEM 73.832031 1676512588.2111
MEM 73.832031 1676512588.3137
MEM 73.832031 1676512588.4181
MEM 73.832031 1676512588.5227
MEM 73.832031 1676512588.6262
MEM 73.832031 1676512588.7298
MEM 73.832031 1676512588.8316
MEM 73.832031 1676512588.9327
MEM 73.832031 1676512589.0334
MEM 73.832031 1676512589.1370
MEM 73.832031 1676512589.2418
MEM 73.832031 1676512589.3453
MEM 73.832031 1676512589.4466
MEM 73.832031 1676512589.5480
MEM 73.832031 1676512589.6528
MEM 73.832031 1676512589.7574
MEM 73.832031 1676512589.8585
MEM 73.832031 1676512589.9586
MEM 73.832031 1676512590.0592
MEM 73.832031 1676512590.1638
MEM 73.832031 1676512590.2642
MEM 73.832031 1676512590.3679
MEM 73.832031 1676512590.4689
MEM 73.832031 1676512590.5698
MEM 73.832031 1676512590.6702
MEM 73.832031 1676512590.7705
MEM 73.832031 1676512590.8755
MEM 73.832031 1676512590.9796
MEM 73.832031 1676512591.0801
MEM 73.832031 1676512591.1840
MEM 73.832031 1676512591.2865
MEM 73.832031 1676512591.3901
MEM 73.832031 1676512591.4944
MEM 73.832031 1676512591.5969
MEM 73.832031 1676512591.6970
MEM 73.832031 1676512591.7983
MEM 73.832031 1676512591.8988
MEM 73.832031 1676512591.9991
MEM 73.832031 1676512592.1004
MEM 73.832031 1676512592.2041
MEM 73.832031 1676512592.3082
MEM 73.832031 1676512592.4111
MEM 73.832031 1676512592.5113
MEM 73.832031 1676512592.6142
MEM 73.832031 1676512592.7150
MEM 73.832031 1676512592.8171
MEM 73.832031 1676512592.9172
MEM 73.832031 1676512593.0181
MEM 73.832031 1676512593.1205
MEM 73.832031 1676512593.2233
MEM 73.832031 1676512593.3280
MEM 73.832031 1676512593.4287
MEM 73.832031 1676512593.5324
MEM 73.832031 1676512593.6361
MEM 73.832031 1676512593.7368
MEM 73.832031 1676512593.8376
MEM 73.832031 1676512593.9389
MEM 73.832031 1676512594.0439
MEM 73.832031 1676512594.1446
MEM 73.832031 1676512594.2493
MEM 73.832031 1676512594.3512
MEM 73.832031 1676512594.4538
MEM 73.832031 1676512594.5586
MEM 73.832031 1676512594.6604
MEM 73.832031 1676512594.7641
MEM 73.832031 1676512594.8644
MEM 73.832031 1676512594.9651
MEM 73.832031 1676512595.0671
MEM 73.832031 1676512595.1719
MEM 73.832031 1676512595.2726
MEM 73.832031 1676512595.3743
MEM 73.832031 1676512595.4752
MEM 73.832031 1676512595.5782
MEM 73.832031 1676512595.6833
MEM 73.832031 1676512595.7846
MEM 73.832031 1676512595.8876
MEM 73.832031 1676512595.9911
MEM 73.832031 1676512596.0928
MEM 73.832031 1676512596.1954
MEM 73.832031 1676512596.2974
MEM 73.832031 1676512596.4020
MEM 73.832031 1676512596.5051
MEM 73.832031 1676512596.6084
MEM 73.832031 1676512596.7092
MEM 73.832031 1676512596.8129
MEM 73.832031 1676512596.9137
MEM 73.832031 1676512597.0162
MEM 73.832031 1676512597.1194
MEM 73.832031 1676512597.2226
MEM 73.832031 1676512597.3240
MEM 73.832031 1676512597.4290
MEM 73.832031 1676512597.5321
MEM 73.832031 1676512597.6323
MEM 73.832031 1676512597.7326
MEM 73.832031 1676512597.8371
MEM 73.832031 1676512597.9391
MEM 73.832031 1676512598.0435
MEM 73.832031 1676512598.1462
MEM 73.832031 1676512598.2499
MEM 73.832031 1676512598.3549
MEM 73.832031 1676512598.4599
MEM 73.832031 1676512598.5634
MEM 73.832031 1676512598.6661
MEM 73.832031 1676512598.7695
MEM 73.832031 1676512598.8728
MEM 73.832031 1676512598.9773
MEM 73.832031 1676512599.0812
MEM 73.832031 1676512599.1932
MEM 73.832031 1676512599.2976
MEM 73.832031 1676512599.3993
MEM 73.832031 1676512599.5021
MEM 73.832031 1676512599.6031
MEM 73.832031 1676512599.7075
MEM 73.832031 1676512599.8100
MEM 73.832031 1676512599.9137
MEM 73.832031 1676512600.0182
MEM 73.832031 1676512600.1215
MEM 73.832031 1676512600.2263
MEM 73.832031 1676512600.3300
MEM 73.832031 1676512600.4343
MEM 73.832031 1676512600.5377
MEM 73.832031 1676512600.6416
MEM 73.832031 1676512600.7460
MEM 73.832031 1676512600.8461
MEM 73.832031 1676512600.9472
MEM 73.832031 1676512601.0494
MEM 73.832031 1676512601.1502
MEM 73.832031 1676512601.2552
MEM 73.832031 1676512601.3588
MEM 73.832031 1676512601.4606
MEM 73.832031 1676512601.5643
MEM 73.832031 1676512601.6682
MEM 73.832031 1676512601.7696
MEM 73.832031 1676512601.8744
MEM 73.832031 1676512601.9788
MEM 73.832031 1676512602.0800
MEM 73.832031 1676512602.1845
MEM 73.832031 1676512602.2869
MEM 73.832031 1676512602.3915
MEM 73.832031 1676512602.4936
MEM 73.832031 1676512602.5945
MEM 73.832031 1676512602.6947
MEM 73.832031 1676512602.7957
MEM 73.832031 1676512602.8965
MEM 73.832031 1676512602.9968
MEM 73.832031 1676512603.0969
MEM 73.832031 1676512603.1978
MEM 73.832031 1676512603.2989
MEM 73.832031 1676512603.4021
MEM 73.832031 1676512603.5036
MEM 73.832031 1676512603.6076
MEM 73.832031 1676512603.7127
MEM 73.832031 1676512603.8173
MEM 73.832031 1676512603.9204
MEM 73.832031 1676512604.0237
MEM 73.832031 1676512604.1283
MEM 73.832031 1676512604.2310
MEM 73.832031 1676512604.3350
MEM 73.832031 1676512604.4357
MEM 73.832031 1676512604.5362
MEM 73.832031 1676512604.6376
MEM 73.832031 1676512604.7418
MEM 73.832031 1676512604.8435
MEM 73.832031 1676512604.9457
MEM 73.832031 1676512605.0458
MEM 73.832031 1676512605.1468
MEM 73.832031 1676512605.2513
MEM 73.832031 1676512605.3554
MEM 73.832031 1676512605.4603
MEM 73.832031 1676512605.5614
MEM 73.832031 1676512605.6617
MEM 73.832031 1676512605.7634
MEM 73.832031 1676512605.8637
MEM 73.832031 1676512605.9639
MEM 73.832031 1676512606.0649
MEM 73.832031 1676512606.1664
MEM 73.832031 1676512606.2714
MEM 73.832031 1676512606.3745
MEM 73.832031 1676512606.4760
MEM 73.832031 1676512606.5770
MEM 73.832031 1676512606.6817
MEM 73.832031 1676512606.7854
MEM 73.832031 1676512606.8899
MEM 73.832031 1676512606.9936
MEM 73.832031 1676512607.0966
MEM 73.832031 1676512607.1998
MEM 73.832031 1676512607.3002
MEM 73.832031 1676512607.4052
MEM 73.832031 1676512607.5097
MEM 73.832031 1676512607.6130
MEM 73.832031 1676512607.7149
MEM 73.832031 1676512607.8174
MEM 73.832031 1676512607.9209
MEM 73.832031 1676512608.0241
MEM 73.832031 1676512608.1267
MEM 73.832031 1676512608.2312
MEM 73.832031 1676512608.3314
MEM 73.832031 1676512608.4348
MEM 73.832031 1676512608.5378
MEM 73.832031 1676512608.6414
MEM 73.832031 1676512608.7463
MEM 73.832031 1676512608.8478
MEM 73.832031 1676512608.9493
MEM 73.832031 1676512609.0525
MEM 73.832031 1676512609.1576
MEM 73.832031 1676512609.2607
MEM 73.832031 1676512609.3619
MEM 73.832031 1676512609.4637
MEM 73.832031 1676512609.5650
MEM 73.832031 1676512609.6660
MEM 73.832031 1676512609.7662
MEM 73.832031 1676512609.8713
MEM 73.832031 1676512609.9721
MEM 73.832031 1676512610.0757
MEM 73.832031 1676512610.1774
MEM 73.832031 1676512610.2776
MEM 73.832031 1676512610.3804
MEM 73.832031 1676512610.4850
MEM 73.832031 1676512610.5885
MEM 73.832031 1676512610.6935
MEM 73.832031 1676512610.7959
MEM 73.832031 1676512610.8995
MEM 73.832031 1676512611.0003
MEM 73.832031 1676512611.1004
MEM 73.832031 1676512611.2046
MEM 73.832031 1676512611.3093
MEM 73.832031 1676512611.4099
MEM 73.832031 1676512611.5104
MEM 73.832031 1676512611.6154
MEM 73.832031 1676512611.7192
MEM 73.832031 1676512611.8204
MEM 73.832031 1676512611.9229
MEM 73.832031 1676512612.0243
MEM 73.832031 1676512612.1250
MEM 73.832031 1676512612.2291
MEM 73.832031 1676512612.3293
MEM 73.832031 1676512612.4339
MEM 73.832031 1676512612.5367
MEM 73.832031 1676512612.6377
MEM 73.832031 1676512612.7400
MEM 73.832031 1676512612.8444
MEM 73.832031 1676512612.9448
MEM 73.832031 1676512613.0497
MEM 73.832031 1676512613.1509
MEM 73.832031 1676512613.2526
MEM 73.832031 1676512613.3577
MEM 73.832031 1676512613.4619
MEM 73.832031 1676512613.5660
MEM 73.832031 1676512613.6703
MEM 73.832031 1676512613.7725
MEM 73.832031 1676512613.8775
MEM 73.832031 1676512613.9826
MEM 73.832031 1676512614.0836
MEM 73.832031 1676512614.1849
MEM 73.832031 1676512614.2857
MEM 73.832031 1676512614.3864
MEM 73.832031 1676512614.4872
MEM 73.832031 1676512614.5907
MEM 73.832031 1676512614.6936
MEM 73.832031 1676512614.7973
MEM 73.832031 1676512614.8978
MEM 73.832031 1676512615.0085
MEM 73.832031 1676512615.1087
MEM 73.832031 1676512615.2105
MEM 73.832031 1676512615.3137
MEM 73.832031 1676512615.4187
MEM 73.832031 1676512615.5236
MEM 73.832031 1676512615.6238
MEM 73.832031 1676512615.7249
MEM 73.832031 1676512615.8258
MEM 73.832031 1676512615.9285
MEM 73.832031 1676512616.0334
MEM 73.832031 1676512616.1363
MEM 73.832031 1676512616.2414
MEM 73.832031 1676512616.3442
MEM 73.832031 1676512616.4468
MEM 73.832031 1676512616.5509
MEM 73.832031 1676512616.6547
MEM 73.832031 1676512616.7580
MEM 73.832031 1676512616.8626
MEM 73.832031 1676512616.9652
MEM 73.832031 1676512617.0687
MEM 73.832031 1676512617.1701
MEM 73.832031 1676512617.2734
MEM 73.832031 1676512617.3775
MEM 73.832031 1676512617.4887
MEM 73.832031 1676512617.5936
MEM 73.832031 1676512617.6988
MEM 73.832031 1676512617.7998
MEM 73.832031 1676512617.9046
MEM 73.832031 1676512618.0082
MEM 73.832031 1676512618.1087
MEM 73.832031 1676512618.2135
MEM 73.832031 1676512618.3171
MEM 73.832031 1676512618.4176
MEM 73.832031 1676512618.5223
MEM 73.832031 1676512618.6266
MEM 73.832031 1676512618.7311
MEM 73.832031 1676512618.8314
MEM 73.832031 1676512618.9337
MEM 73.832031 1676512619.0386
MEM 73.832031 1676512619.1436
MEM 73.832031 1676512619.2470
MEM 73.832031 1676512619.3517
MEM 73.832031 1676512619.4554
MEM 73.832031 1676512619.5589
MEM 73.832031 1676512619.6635
MEM 73.832031 1676512619.7680
MEM 73.832031 1676512619.8726
MEM 73.832031 1676512619.9728
MEM 73.832031 1676512620.0774
MEM 73.832031 1676512620.1813
MEM 73.832031 1676512620.2856
MEM 73.832031 1676512620.3906
MEM 73.832031 1676512620.4940
MEM 73.832031 1676512620.5986
MEM 73.832031 1676512620.6997
MEM 73.832031 1676512620.8034
MEM 73.832031 1676512620.9078
MEM 73.832031 1676512621.0084
MEM 73.832031 1676512621.1090
MEM 73.832031 1676512621.2131
MEM 73.832031 1676512621.3145
MEM 73.832031 1676512621.4180
MEM 73.832031 1676512621.5188
MEM 73.832031 1676512621.6230
MEM 73.832031 1676512621.7260
MEM 73.832031 1676512621.8294
MEM 73.832031 1676512621.9343
MEM 73.832031 1676512622.0393
MEM 73.832031 1676512622.1437
MEM 73.832031 1676512622.2447
MEM 73.832031 1676512622.3481
MEM 73.832031 1676512622.4531
MEM 73.832031 1676512622.5577
MEM 73.832031 1676512622.6622
MEM 73.832031 1676512622.7669
MEM 73.832031 1676512622.8675
MEM 73.832031 1676512622.9705
MEM 73.832031 1676512623.0751
MEM 73.832031 1676512623.1785
MEM 73.832031 1676512623.2817
MEM 73.832031 1676512623.3864
MEM 73.832031 1676512623.4897
MEM 73.832031 1676512623.5937
MEM 73.832031 1676512623.6985
MEM 73.832031 1676512623.8025
MEM 73.832031 1676512623.9057
MEM 73.832031 1676512624.0095
MEM 73.832031 1676512624.1137
MEM 73.832031 1676512624.2184
MEM 73.832031 1676512624.3233
MEM 73.832031 1676512624.4257
MEM 73.832031 1676512624.5264
MEM 73.832031 1676512624.6274
MEM 73.832031 1676512624.7286
MEM 73.832031 1676512624.8326
MEM 73.832031 1676512624.9328
MEM 73.832031 1676512625.0353
MEM 73.832031 1676512625.1365
MEM 73.832031 1676512625.2378
MEM 73.832031 1676512625.3406
MEM 73.832031 1676512625.4448
MEM 73.832031 1676512625.5500
MEM 73.832031 1676512625.6501
MEM 73.832031 1676512625.7551
MEM 73.832031 1676512625.8582
MEM 73.832031 1676512625.9630
MEM 73.832031 1676512626.0632
MEM 73.832031 1676512626.1656
MEM 73.832031 1676512626.2685
MEM 73.832031 1676512626.3687
MEM 73.832031 1676512626.4717
MEM 73.832031 1676512626.5750
MEM 73.832031 1676512626.6768
MEM 73.832031 1676512626.7792
MEM 73.832031 1676512626.8800
MEM 73.832031 1676512626.9839
MEM 73.832031 1676512627.0842
MEM 73.832031 1676512627.1868
MEM 73.832031 1676512627.2897
MEM 73.832031 1676512627.3947
MEM 73.832031 1676512627.4958
MEM 73.832031 1676512627.5969
MEM 73.832031 1676512627.6980
MEM 73.832031 1676512627.7986
MEM 73.832031 1676512627.9014
MEM 73.832031 1676512628.0053
MEM 73.832031 1676512628.1093
MEM 73.832031 1676512628.2116
MEM 73.832031 1676512628.3141
MEM 73.832031 1676512628.4150
MEM 73.832031 1676512628.5152
MEM 73.832031 1676512628.6188
MEM 73.832031 1676512628.7213
MEM 73.832031 1676512628.8232
MEM 73.832031 1676512628.9237
MEM 73.832031 1676512629.0242
MEM 73.832031 1676512629.1248
MEM 73.832031 1676512629.2258
